instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_check,windspeed_binned,hum_binned,temp_combined,temp_binned,hour_bin,rush_hour,prev_hour_rentals,temp_diff_perceived,weather_intensity,temp_prev,hum_prev,windspeed_prev,weather_change_indicator,temp_median,daily_rentals,Weather Discomfort Index
98,2011-01-05,1,0,1,6,0,3,1,1,0.2,0.197,0.47,0.2239,0,33,33,33,Low Wind,Medium Humidity,0.1985,Low Temp,Morning,0,3.0,-0.0030000000000000027,0.05469500000000001,0.22,0.47,0.1642,0,0.9727622705564187,1600.0,0.5261649999999999
99,2011-01-05,1,0,1,7,0,3,1,1,0.18,0.1818,0.43,0.194,1,87,88,88,Low Wind,Medium Humidity,0.1809,Low Temp,Morning,0,33.0,0.001799999999999996,0.0492,0.2,0.47,0.2239,0,0.9727622705564187,1652.0,0.4634444444444445
100,2011-01-05,1,0,1,8,0,3,1,1,0.2,0.1818,0.4,0.2985,3,192,195,195,Low Wind,Medium Humidity,0.19090000000000001,Low Temp,Morning,1,88.0,-0.01820000000000002,0.05492500000000001,0.18,0.43,0.194,1,0.9727622705564187,1753.0,0.597
101,2011-01-05,1,0,1,9,0,3,1,1,0.22,0.197,0.37,0.3284,6,109,115,115,Low Wind,Medium Humidity,0.20850000000000002,Low Temp,Morning,0,195.0,-0.022999999999999993,0.05692,0.2,0.4,0.2985,0,0.9727622705564187,1689.0,0.552309090909091
102,2011-01-05,1,0,1,10,0,3,1,1,0.22,0.197,0.37,0.3284,4,53,57,57,Low Wind,Medium Humidity,0.20850000000000002,Low Temp,Morning,0,115.0,-0.022999999999999993,0.05692,0.22,0.37,0.3284,0,0.9727622705564187,1646.0,0.552309090909091
103,2011-01-05,1,0,1,11,0,3,1,1,0.26,0.2273,0.33,0.3284,12,34,46,46,Low Wind,Low Humidity,0.24365,Low Temp,Morning,0,57.0,-0.03270000000000001,0.05892,0.22,0.37,0.3284,0,0.9727622705564187,1650.0,0.41681538461538464
104,2011-01-05,1,0,1,12,0,3,1,1,0.26,0.2273,0.33,0.3284,5,74,79,79,Low Wind,Low Humidity,0.24365,Low Temp,Afternoon,0,46.0,-0.03270000000000001,0.05892,0.26,0.33,0.3284,0,0.9727622705564187,1672.0,0.41681538461538464
105,2011-01-05,1,0,1,13,0,3,1,1,0.28,0.2576,0.3,0.2985,6,65,71,71,Low Wind,Low Humidity,0.26880000000000004,Low Temp,Afternoon,0,79.0,-0.02240000000000003,0.057925000000000004,0.26,0.33,0.3284,0,0.9727622705564187,1665.0,0.31982142857142853
106,2011-01-05,1,0,1,14,0,3,1,1,0.3,0.2879,0.28,0.194,10,52,62,62,Low Wind,Low Humidity,0.29395,Low Temp,Afternoon,0,71.0,-0.0121,0.0537,0.28,0.3,0.2985,1,0.9727622705564187,1630.0,0.1810666666666667
107,2011-01-05,1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,7,55,62,62,Low Wind,Low Humidity,0.29395,Low Temp,Afternoon,0,62.0,-0.0121,0.0537,0.3,0.28,0.194,0,0.9727622705564187,1629.0,0.1810666666666667
108,2011-01-05,1,0,1,16,0,3,1,1,0.3,0.3182,0.28,0.0896,4,85,89,89,Low Wind,Low Humidity,0.3091,Low Temp,Afternoon,0,62.0,0.018199999999999994,0.048479999999999995,0.3,0.28,0.194,1,0.9727622705564187,1653.0,0.08362666666666668
109,2011-01-05,1,0,1,17,0,3,1,1,0.24,0.2273,0.38,0.194,4,186,190,190,Low Wind,Medium Humidity,0.23365,Low Temp,Afternoon,1,89.0,-0.012699999999999989,0.052700000000000004,0.3,0.28,0.0896,1,0.9727622705564187,1760.0,0.3071666666666667
110,2011-01-05,1,0,1,18,0,3,1,1,0.24,0.2424,0.38,0.1343,3,166,169,169,Low Wind,Medium Humidity,0.2412,Low Temp,Evening,0,190.0,0.0024000000000000132,0.049715,0.24,0.38,0.194,0,0.9727622705564187,1717.0,0.21264166666666667
111,2011-01-05,1,0,1,19,0,3,1,1,0.24,0.2576,0.38,0.1045,5,127,132,132,Low Wind,Medium Humidity,0.2488,Low Temp,Evening,0,169.0,0.017600000000000005,0.048225000000000004,0.24,0.38,0.1343,0,0.9727622705564187,1667.0,0.16545833333333335
112,2011-01-05,1,0,1,20,0,3,1,1,0.22,0.2273,0.47,0.1642,7,82,89,89,Low Wind,Medium Humidity,0.22365000000000002,Low Temp,Evening,0,132.0,0.007300000000000001,0.05371,0.24,0.38,0.1045,0,0.9727622705564187,1644.0,0.3507909090909091
113,2011-01-05,1,0,1,21,0,3,1,1,0.2,0.197,0.51,0.194,3,40,43,43,Low Wind,Medium Humidity,0.1985,Low Temp,Evening,0,89.0,-0.0030000000000000027,0.055200000000000006,0.22,0.47,0.1642,0,0.9727622705564187,1633.0,0.4947
114,2011-01-05,1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,1,41,42,42,Low Wind,Medium Humidity,0.1885,Low Temp,Evening,0,43.0,0.017000000000000015,0.052215,0.2,0.51,0.194,0,0.9727622705564187,1627.0,0.4103611111111112
115,2011-01-05,1,0,1,23,0,3,1,1,0.2,0.2576,0.47,0.0,1,18,19,19,Low Wind,Medium Humidity,0.2288,Low Temp,Evening,0,42.0,0.057599999999999985,0.043500000000000004,0.18,0.55,0.1343,1,0.9727622705564187,1611.0,0.0
116,2011-01-06,1,0,1,0,0,4,1,1,0.18,0.2424,0.55,0.0,0,11,11,11,Low Wind,Medium Humidity,0.2112,Low Temp,Early Morning,0,19.0,0.06240000000000001,0.0455,0.2,0.47,0.0,0,0.9727622705564187,1611.0,0.0
117,2011-01-06,1,0,1,1,0,4,1,1,0.16,0.2273,0.64,0.0,0,4,4,4,Low Wind,Medium Humidity,0.19365,Low Temp,Early Morning,0,11.0,0.0673,0.048,0.18,0.55,0.0,0,0.9727622705564187,1609.0,0.0
118,2011-01-06,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0.0,0,2,2,2,Low Wind,Medium Humidity,0.19365,Low Temp,Early Morning,0,4.0,0.0673,0.048,0.16,0.64,0.0,0,0.9727622705564187,1605.0,0.0
119,2011-01-06,1,0,1,4,0,4,1,2,0.16,0.197,0.64,0.0896,0,1,1,1,Low Wind,Medium Humidity,0.1785,Low Temp,Early Morning,0,2.0,0.037000000000000005,0.10496,0.16,0.64,0.0,0,0.9727622705564187,1604.0,0.3584
120,2011-01-06,1,0,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,0,4,4,4,Low Wind,High Humidity,0.1609,Low Temp,Early Morning,0,1.0,0.041799999999999976,0.10596,0.16,0.64,0.0896,0,0.9727622705564187,1606.0,0.44159999999999994
121,2011-01-06,1,0,1,6,0,4,1,2,0.14,0.1667,0.63,0.1045,0,36,36,36,Low Wind,Medium Humidity,0.15335,Low Temp,Morning,0,4.0,0.026699999999999974,0.10145,0.14,0.69,0.0896,0,0.9727622705564187,1639.0,0.47025
122,2011-01-06,1,0,1,7,0,4,1,2,0.16,0.2273,0.59,0.0,0,95,95,95,Low Wind,Medium Humidity,0.19365,Low Temp,Morning,0,36.0,0.0673,0.091,0.14,0.63,0.1045,1,0.9727622705564187,1701.0,0.0
123,2011-01-06,1,0,1,8,0,4,1,1,0.16,0.2273,0.59,0.0,3,216,219,219,Low Wind,Medium Humidity,0.19365,Low Temp,Morning,1,95.0,0.0673,0.0455,0.16,0.59,0.0,0,0.9727622705564187,1832.0,0.0
124,2011-01-06,1,0,1,9,0,4,1,2,0.18,0.2424,0.51,0.0,6,116,122,122,Low Wind,Medium Humidity,0.2112,Low Temp,Morning,0,219.0,0.06240000000000001,0.087,0.16,0.59,0.0,0,0.9727622705564187,1759.0,0.0
125,2011-01-06,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0.0,3,42,45,45,Low Wind,Medium Humidity,0.2288,Low Temp,Morning,0,122.0,0.057599999999999985,0.043500000000000004,0.18,0.51,0.0,0,0.9727622705564187,1689.0,0.0
126,2011-01-06,1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,2,57,59,59,Low Wind,Medium Humidity,0.2388,Low Temp,Morning,0,45.0,0.037599999999999995,0.04848,0.2,0.47,0.0,0,0.9727622705564187,1691.0,0.1792
127,2011-01-06,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0.0,6,78,84,84,Low Wind,Medium Humidity,0.27395,Low Temp,Afternoon,0,59.0,0.02789999999999998,0.0435,0.22,0.44,0.0896,0,0.9727622705564187,1729.0,0.0
128,2011-01-06,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,67,Low Wind,Medium Humidity,0.26635,Low Temp,Afternoon,0,84.0,0.012699999999999989,0.048725,0.26,0.35,0.0,1,0.9727622705564187,1717.0,0.1406730769230769
129,2011-01-06,1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,11,59,70,70,Low Wind,Medium Humidity,0.27635,Low Temp,Afternoon,0,67.0,-0.007300000000000029,0.05421,0.26,0.35,0.1045,0,0.9727622705564187,1716.0,0.2111142857142857
130,2011-01-06,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,8,54,62,62,Low Wind,Medium Humidity,0.27635,Low Temp,Afternoon,0,70.0,-0.007300000000000029,0.046,0.28,0.36,0.1642,1,0.9727622705564187,1716.0,0.0
131,2011-01-06,1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,12,74,86,86,Low Wind,Medium Humidity,0.25880000000000003,Low Temp,Afternoon,0,62.0,-0.0024000000000000132,0.05321000000000001,0.28,0.36,0.0,1,0.9727622705564187,1740.0,0.2399846153846154
132,2011-01-06,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163,172,172,Low Wind,Medium Humidity,0.22365000000000002,Low Temp,Afternoon,1,86.0,0.007300000000000001,0.05571,0.26,0.38,0.1642,1,0.9727622705564187,1823.0,0.3806454545454546
133,2011-01-06,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163,163,Low Wind,Medium Humidity,0.22365000000000002,Low Temp,Evening,0,172.0,0.007300000000000001,0.054215,0.22,0.51,0.1642,0,0.9727622705564187,1796.0,0.31133181818181815
134,2011-01-06,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112,112,Low Wind,Medium Humidity,0.2388,Low Temp,Evening,0,163.0,0.037599999999999995,0.05398,0.22,0.51,0.1343,0,0.9727622705564187,1739.0,0.22400000000000003
135,2011-01-06,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,69,Low Wind,Medium Humidity,0.20605,Low Temp,Evening,0,112.0,0.0121,0.05371000000000001,0.22,0.55,0.0896,0,0.9727622705564187,1676.0,0.41871
136,2011-01-06,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,48,Low Wind,Medium Humidity,0.21605000000000002,Low Temp,Evening,0,69.0,-0.00789999999999999,0.12139,0.2,0.51,0.1642,0,0.9727622705564187,1635.0,0.55975
137,2011-01-06,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,52,Low Wind,Medium Humidity,0.21605000000000002,Low Temp,Evening,0,48.0,-0.00789999999999999,0.12336,0.22,0.55,0.2239,0,0.9727622705564187,1644.0,0.6574363636363637
138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,23,Low Wind,Medium Humidity,0.1985,Low Temp,Evening,0,52.0,-0.0030000000000000027,0.1184,0.22,0.51,0.2836,0,0.9727622705564187,1625.0,0.5722999999999999
139,2011-01-07,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,17,Low Wind,Medium Humidity,0.1985,Low Temp,Early Morning,0,23.0,-0.0030000000000000027,0.12340000000000001,0.2,0.59,0.194,0,0.9727622705564187,1623.0,0.6208
140,2011-01-07,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,7,Low Wind,High Humidity,0.1985,Low Temp,Early Morning,0,17.0,-0.0030000000000000027,0.13139,0.2,0.64,0.194,0,0.9727622705564187,1619.0,0.7724549999999999
141,2011-01-07,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,1,Low Wind,High Humidity,0.1985,Low Temp,Early Morning,0,7.0,-0.0030000000000000027,0.13139,0.2,0.69,0.2239,0,0.9727622705564187,1616.0,0.7724549999999999
142,2011-01-07,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,1,Low Wind,High Humidity,0.20605,Low Temp,Early Morning,0,1.0,0.0121,0.12243,0.2,0.69,0.2239,0,0.9727622705564187,1615.0,0.463335
143,2011-01-07,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,5,Low Wind,Medium Humidity,0.24635,Low Temp,Early Morning,0,1.0,0.0527,0.14850000000000002,0.2,0.69,0.1343,1,0.9727622705564187,1619.0,0.0
144,2011-01-07,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,34,Low Wind,High Humidity,0.2288,Low Temp,Morning,0,5.0,0.057599999999999985,0.109,0.22,0.55,0.0,1,0.9727622705564187,1649.0,0.0
145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,84,Low Wind,High Humidity,0.20605,Low Temp,Morning,0,34.0,0.0121,0.061215,0.2,0.69,0.0,1,0.9727622705564187,1697.0,0.463335
146,2011-01-07,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,210,Low Wind,Medium Humidity,0.1985,Low Temp,Morning,1,84.0,-0.0030000000000000027,0.05818500000000001,0.2,0.69,0.1343,1,0.9727622705564187,1812.0,0.6469349999999999
147,2011-01-07,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,134,Low Wind,Medium Humidity,0.19090000000000001,Low Temp,Morning,0,210.0,-0.01820000000000002,0.058425000000000005,0.2,0.51,0.2537,0,0.9727622705564187,1727.0,0.7014749999999998
148,2011-01-07,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,63,Low Wind,Medium Humidity,0.20850000000000002,Low Temp,Morning,0,134.0,-0.022999999999999993,0.05692,0.2,0.47,0.2985,0,0.9727622705564187,1668.0,0.552309090909091
149,2011-01-07,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,67,Low Wind,Medium Humidity,0.1985,Low Temp,Morning,0,63.0,-0.0030000000000000027,0.10239000000000001,0.22,0.37,0.3284,1,0.9727622705564187,1690.0,0.4478
150,2011-01-07,1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,59,Low Wind,Medium Humidity,0.1985,Low Temp,Afternoon,0,67.0,-0.0030000000000000027,0.10237000000000002,0.2,0.4,0.2239,0,0.9727622705564187,1690.0,0.46934499999999996
151,2011-01-07,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,73,Low Wind,Medium Humidity,0.19090000000000001,Low Temp,Afternoon,0,59.0,-0.01820000000000002,0.10536000000000001,0.2,0.37,0.2537,0,0.9727622705564187,1679.0,0.52466
152,2011-01-07,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,50,Low Wind,Medium Humidity,0.1985,Low Temp,Afternoon,0,73.0,-0.0030000000000000027,0.10537000000000002,0.2,0.37,0.2836,0,0.9727622705564187,1662.0,0.5074
153,2011-01-07,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,72,Low Wind,Medium Humidity,0.20605,Low Temp,Afternoon,0,50.0,0.0121,0.09342000000000002,0.2,0.4,0.2537,0,0.9727622705564187,1664.0,0.30377
154,2011-01-07,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,87,Low Wind,Medium Humidity,0.20605,Low Temp,Afternoon,0,72.0,0.0121,0.09342000000000002,0.2,0.37,0.1642,0,0.9727622705564187,1689.0,0.30377
155,2011-01-07,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187,187,Low Wind,Medium Humidity,0.2288,Low Temp,Afternoon,1,87.0,0.057599999999999985,0.07700000000000001,0.2,0.37,0.1642,1,0.9727622705564187,1790.0,0.0
156,2011-01-07,1,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,123,Low Wind,Medium Humidity,0.21365,Low Temp,Evening,0,187.0,0.02729999999999999,0.044480000000000006,0.2,0.37,0.0,0,0.9727622705564187,1741.0,0.1792
157,2011-01-07,1,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,95,Low Wind,Medium Humidity,0.1785,Low Temp,Evening,0,123.0,0.037000000000000005,0.04798,0.2,0.4,0.0896,1,0.9727622705564187,1673.0,0.308
158,2011-01-07,1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,51,Low Wind,Medium Humidity,0.19605,Low Temp,Evening,0,95.0,0.03210000000000002,0.046724999999999996,0.16,0.55,0.0896,0,0.9727622705564187,1612.0,0.27286111111111105
159,2011-01-07,1,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,39,Low Wind,Medium Humidity,0.1885,Low Temp,Evening,0,51.0,0.017000000000000015,0.048214999999999994,0.18,0.47,0.1045,0,0.9727622705564187,1582.0,0.3506722222222222
160,2011-01-07,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,36,Low Wind,Medium Humidity,0.1885,Low Temp,Evening,0,39.0,0.017000000000000015,0.09542,0.18,0.47,0.1343,0,0.9727622705564187,1570.0,0.3922555555555556
161,2011-01-07,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,15,Low Wind,Medium Humidity,0.1885,Low Temp,Evening,0,36.0,0.017000000000000015,0.10342,0.18,0.43,0.1642,0,0.9727622705564187,1533.0,0.4652333333333334
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,25,Low Wind,Medium Humidity,0.1885,Low Temp,Early Morning,0,15.0,0.017000000000000015,0.10342,0.18,0.51,0.1642,0,0.9727622705564187,1535.0,0.4652333333333334
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,16,Low Wind,Medium Humidity,0.19605,Low Temp,Early Morning,0,25.0,0.03210000000000002,0.09996,0.18,0.51,0.1642,0,0.9727622705564187,1534.0,0.2737777777777778
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,16,Low Wind,Medium Humidity,0.2112,Low Temp,Early Morning,0,16.0,0.06240000000000001,0.091,0.18,0.55,0.0896,0,0.9727622705564187,1543.0,0.0
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,7,Low Wind,Medium Humidity,0.1885,Low Temp,Early Morning,0,16.0,0.017000000000000015,0.16113000000000002,0.18,0.55,0.0,1,0.9727622705564187,1549.0,0.5017222222222223
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,1,Low Wind,Medium Humidity,0.1885,Low Temp,Early Morning,0,7.0,0.017000000000000015,0.16113000000000002,0.18,0.55,0.1642,0,0.9727622705564187,1549.0,0.5017222222222223
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,5,Low Wind,High Humidity,0.16335,Low Temp,Early Morning,0,1.0,0.006699999999999984,0.12242,0.18,0.55,0.1642,1,0.9727622705564187,1549.0,0.759425
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,2,Low Wind,High Humidity,0.16335,Low Temp,Morning,0,5.0,0.006699999999999984,0.12242,0.16,0.74,0.1642,0,0.9727622705564187,1517.0,0.759425
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,9,Low Wind,High Humidity,0.1709,Low Temp,Morning,0,2.0,0.021799999999999986,0.11645,0.16,0.74,0.1642,0,0.9727622705564187,1442.0,0.4833125
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,15,Low Wind,High Humidity,0.1709,Low Temp,Morning,1,9.0,0.021799999999999986,0.203175,0.16,0.74,0.1045,1,0.9727622705564187,1247.0,0.60740625
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,20,Low Wind,High Humidity,0.1709,Low Temp,Morning,0,15.0,0.021799999999999986,0.203175,0.16,0.93,0.1045,0,0.9727622705564187,1133.0,0.60740625
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,61,Low Wind,High Humidity,0.1885,Low Temp,Morning,0,20.0,0.017000000000000015,0.13242,0.16,0.93,0.1045,1,0.9727622705564187,1131.0,0.7297777777777779
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,62,Medium Wind,High Humidity,0.19090000000000001,Low Temp,Morning,0,61.0,-0.01820000000000002,0.14781,0.18,0.8,0.1642,1,0.9727622705564187,1126.0,1.3389449999999998
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,98,Medium Wind,Medium Humidity,0.19090000000000001,Low Temp,Afternoon,0,62.0,-0.01820000000000002,0.13482,0.2,0.69,0.3881,0,0.9727622705564187,1165.0,1.05669
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,102,Low Wind,Medium Humidity,0.19090000000000001,Low Temp,Afternoon,0,98.0,-0.01820000000000002,0.058420000000000014,0.2,0.59,0.3582,1,0.9727622705564187,1194.0,0.72248
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,95,Medium Wind,Low Humidity,0.18335,Low Temp,Afternoon,0,102.0,-0.033300000000000024,0.060625000000000005,0.2,0.44,0.3284,1,0.9727622705564187,1239.0,0.7879999999999999
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,74,Medium Wind,Low Humidity,0.18335,Low Temp,Afternoon,0,95.0,-0.033300000000000024,0.058390000000000004,0.2,0.32,0.4925,0,0.9727622705564187,1241.0,0.71648
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,76,Medium Wind,Low Humidity,0.1582,Low Temp,Afternoon,0,74.0,-0.0436,0.05489,0.2,0.32,0.4478,0,0.9727622705564187,1230.0,0.7214555555555554
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,69,Medium Wind,Medium Humidity,0.1406,Low Temp,Afternoon,1,76.0,-0.0388,0.062110000000000005,0.18,0.29,0.4478,1,0.9727622705564187,1112.0,1.2769625
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,55,Low Wind,Medium Humidity,0.1306,Low Temp,Evening,0,69.0,-0.01880000000000001,0.048425,0.16,0.37,0.5522,1,0.9727622705564187,1044.0,0.8315357142857143
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,30,Low Wind,Medium Humidity,0.1306,Low Temp,Evening,0,55.0,-0.01880000000000001,0.044685,0.14,0.39,0.2985,0,0.9727622705564187,979.0,0.6523714285714285
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,28,Low Wind,Medium Humidity,0.1206,Low Temp,Evening,0,30.0,0.0012000000000000066,0.042685,0.14,0.36,0.2537,0,0.9727622705564187,956.0,0.7611
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,37,Medium Wind,Medium Humidity,0.11305,Low Temp,Evening,0,28.0,-0.013899999999999996,0.04941,0.12,0.36,0.2537,1,0.9727622705564187,954.0,1.1641500000000002
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,34,Medium Wind,Medium Humidity,0.11305,Low Temp,Evening,0,37.0,-0.013899999999999996,0.049405000000000004,0.12,0.39,0.3582,0,0.9727622705564187,952.0,1.1643000000000001
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,22,Medium Wind,Medium Humidity,0.08030000000000001,Low Temp,Evening,0,34.0,-0.039400000000000004,0.051890000000000006,0.12,0.36,0.3881,0,0.9727622705564187,959.0,1.7464199999999999
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,25,Medium Wind,Medium Humidity,0.0879,Low Temp,Early Morning,0,22.0,-0.0242,0.050405000000000005,0.1,0.39,0.4478,0,0.9727622705564187,959.0,1.63002
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,12,Medium Wind,Medium Humidity,0.08030000000000001,Low Temp,Early Morning,0,25.0,-0.039400000000000004,0.054135,0.1,0.42,0.3881,0,0.9727622705564187,955.0,1.94334
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,11,Medium Wind,Medium Humidity,0.08030000000000001,Low Temp,Early Morning,0,12.0,-0.039400000000000004,0.056135000000000004,0.1,0.42,0.4627,0,0.9727622705564187,950.0,2.1284199999999998
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,4,Medium Wind,Medium Humidity,0.0879,Low Temp,Early Morning,0,11.0,-0.0242,0.053895,0.1,0.46,0.4627,0,0.9727622705564187,947.0,1.9223400000000002
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,1,Low Wind,Medium Humidity,0.08545,Low Temp,Early Morning,0,4.0,0.010899999999999993,0.0442,0.1,0.46,0.4179,1,0.9727622705564187,947.0,1.28525
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,1,Low Wind,Medium Humidity,0.08545,Low Temp,Early Morning,0,1.0,0.010899999999999993,0.0442,0.08,0.53,0.194,0,0.9727622705564187,943.0,1.28525
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,1,Low Wind,Medium Humidity,0.09545000000000001,Low Temp,Morning,0,1.0,-0.00910000000000001,0.04868,0.08,0.53,0.194,0,0.9727622705564187,942.0,1.38964
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,6,Low Wind,Medium Humidity,0.08545,Low Temp,Morning,0,1.0,0.010899999999999993,0.0442,0.1,0.49,0.2836,0,0.9727622705564187,939.0,1.28525
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,10,Low Wind,Medium Humidity,0.09545000000000001,Low Temp,Morning,1,6.0,-0.00910000000000001,0.04868,0.08,0.53,0.194,0,0.9727622705564187,934.0,1.38964
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,19,Medium Wind,Medium Humidity,0.0979,Low Temp,Morning,0,10.0,-0.04419999999999999,0.06112000000000001,0.1,0.49,0.2836,1,0.9727622705564187,933.0,2.0025333333333335
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,49,Medium Wind,Medium Humidity,0.12305,Low Temp,Morning,0,19.0,-0.03390000000000001,0.05490500000000001,0.12,0.46,0.5224,1,0.9727622705564187,921.0,1.1920214285714286
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,49,Medium Wind,Medium Humidity,0.1406,Low Temp,Morning,0,49.0,-0.0388,0.06212000000000001,0.14,0.43,0.3881,1,0.9727622705564187,908.0,1.306
